Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,ConcreteCompressiveStrength
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,"[39.0199996, 50.5139982]"
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,3.0,"[2.33, 20.9599992]"
355.899994,0.0,141.600006,193.300003,11.0,801.400024,778.400024,28.0,"[39.0199996, 50.5139982]"
190.699997,0.0,125.400002,162.100006,7.8,1090.0,804.0,56.0,"[30.927999, 39.0199996]"
228.0,342.100006,0.0,185.699997,0.0,955.7999880000001,674.299988,28.0,"[39.0199996, 50.5139982]"
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,3.0,"[2.33, 20.9599992]"
198.600006,132.399994,0.0,192.0,0.0,978.400024,825.5,28.0,"[20.9599992, 30.927999]"
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,7.0,"[2.33, 20.9599992]"
168.0,42.099998,163.800003,121.800003,5.7,1058.699951,780.099976,100.0,"[39.0199996, 50.5139982]"
193.5,290.200012,0.0,185.699997,0.0,998.2000119999999,704.299988,7.0,"[2.33, 20.9599992]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,91.0,"[50.5139982, 82.599998]"
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,"[50.5139982, 82.599998]"
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,3.0,"[2.33, 20.9599992]"
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,"[2.33, 20.9599992]"
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,14.0,"[2.33, 20.9599992]"
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,56.0,"[20.9599992, 30.927999]"
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,"[39.0199996, 50.5139982]"
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,56.0,"[30.927999, 39.0199996]"
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,3.0,"[2.33, 20.9599992]"
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,28.0,"[20.9599992, 30.927999]"
531.299988,0.0,0.0,141.800003,28.200001,852.099976,893.7000119999999,3.0,"[39.0199996, 50.5139982]"
310.0,142.800003,0.0,167.899994,10.0,914.2999880000001,804.0,28.0,"[39.0199996, 50.5139982]"
250.19999700000002,166.800003,0.0,203.5,0.0,977.599976,694.099976,7.0,"[2.33, 20.9599992]"
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,100.0,"[39.0199996, 50.5139982]"
108.300003,162.399994,0.0,203.5,0.0,938.2000119999999,849.0,28.0,"[2.33, 20.9599992]"
475.0,118.800003,0.0,181.100006,8.9,852.099976,781.5,91.0,"[50.5139982, 82.599998]"
213.5,0.0,174.199997,159.199997,11.7,1043.599976,771.900024,28.0,"[39.0199996, 50.5139982]"
144.800003,0.0,133.600006,180.800003,11.1,979.5,811.5,28.0,"[2.33, 20.9599992]"
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,"[30.927999, 39.0199996]"
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,"[30.927999, 39.0199996]"
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,"[39.0199996, 50.5139982]"
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,14.0,"[30.927999, 39.0199996]"
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28.0,"[50.5139982, 82.599998]"
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,14.0,"[20.9599992, 30.927999]"
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,"[30.927999, 39.0199996]"
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,"[2.33, 20.9599992]"
194.699997,0.0,100.5,170.199997,7.5,998.0,901.7999880000001,56.0,"[39.0199996, 50.5139982]"
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,3.0,"[2.33, 20.9599992]"
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,"[30.927999, 39.0199996]"
252.30000299999998,0.0,98.800003,146.300003,14.2,987.7999880000001,889.0,100.0,"[50.5139982, 82.599998]"
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,"[20.9599992, 30.927999]"
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,"[39.0199996, 50.5139982]"
286.299988,200.899994,0.0,144.699997,11.2,1004.599976,803.700012,56.0,"[50.5139982, 82.599998]"
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,"[50.5139982, 82.599998]"
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,"[2.33, 20.9599992]"
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,"[39.0199996, 50.5139982]"
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,"[20.9599992, 30.927999]"
260.899994,100.5,78.300003,200.600006,8.6,864.5,761.5,28.0,"[30.927999, 39.0199996]"
450.10000599999995,50.0,0.0,200.0,3.0,1124.400024,613.200012,28.0,"[39.0199996, 50.5139982]"
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,"[2.33, 20.9599992]"
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,28.0,"[50.5139982, 82.599998]"
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,"[30.927999, 39.0199996]"
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,3.0,"[20.9599992, 30.927999]"
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28.0,"[50.5139982, 82.599998]"
397.0,17.200001,158.0,167.0,20.799999,967.0,633.0,28.0,"[50.5139982, 82.599998]"
149.0,117.599998,91.699997,182.899994,7.1,953.400024,780.299988,28.0,"[20.9599992, 30.927999]"
305.299988,203.5,0.0,203.5,0.0,965.400024,631.0,28.0,"[39.0199996, 50.5139982]"
155.600006,243.5,0.0,180.300003,10.7,1022.0,697.700012,28.0,"[30.927999, 39.0199996]"
165.0,0.0,143.600006,163.800003,0.0,1005.599976,900.900024,14.0,"[2.33, 20.9599992]"
379.5,151.199997,0.0,153.899994,15.9,1134.300049,605.0,7.0,"[39.0199996, 50.5139982]"
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,"[39.0199996, 50.5139982]"
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,"[39.0199996, 50.5139982]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,"[50.5139982, 82.599998]"
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,90.0,"[39.0199996, 50.5139982]"
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,7.0,"[20.9599992, 30.927999]"
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,100.0,"[30.927999, 39.0199996]"
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,"[2.33, 20.9599992]"
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,"[50.5139982, 82.599998]"
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,3.0,"[2.33, 20.9599992]"
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,"[50.5139982, 82.599998]"
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,28.0,"[39.0199996, 50.5139982]"
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,100.0,"[39.0199996, 50.5139982]"
148.100006,0.0,182.100006,181.399994,15.0,838.900024,884.2999880000001,28.0,"[2.33, 20.9599992]"
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,"[50.5139982, 82.599998]"
322.200012,0.0,115.599998,196.0,10.4,817.900024,813.400024,28.0,"[30.927999, 39.0199996]"
295.799988,0.0,0.0,185.699997,0.0,1091.400024,769.299988,28.0,"[20.9599992, 30.927999]"
251.399994,0.0,118.300003,188.5,5.8,1028.400024,757.700012,56.0,"[30.927999, 39.0199996]"
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,"[20.9599992, 30.927999]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,"[30.927999, 39.0199996]"
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,"[39.0199996, 50.5139982]"
236.899994,91.699997,71.5,246.899994,6.0,852.900024,695.400024,28.0,"[20.9599992, 30.927999]"
355.0,19.0,97.0,145.0,13.1,967.0,871.0,28.0,"[39.0199996, 50.5139982]"
160.199997,188.0,146.399994,203.199997,11.3,828.700012,709.700012,28.0,"[30.927999, 39.0199996]"
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,7.0,"[2.33, 20.9599992]"
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,"[2.33, 20.9599992]"
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,"[20.9599992, 30.927999]"
310.0,0.0,0.0,192.0,0.0,971.0,850.599976,3.0,"[2.33, 20.9599992]"
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,"[39.0199996, 50.5139982]"
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,"[39.0199996, 50.5139982]"
186.199997,124.099998,0.0,185.699997,0.0,1083.400024,764.299988,7.0,"[2.33, 20.9599992]"
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,90.0,"[30.927999, 39.0199996]"
277.100006,0.0,97.400002,160.600006,11.8,973.900024,875.599976,28.0,"[39.0199996, 50.5139982]"
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,90.0,"[30.927999, 39.0199996]"
236.0,157.0,0.0,192.0,0.0,972.599976,749.099976,90.0,"[39.0199996, 50.5139982]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,91.0,"[50.5139982, 82.599998]"
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,7.0,"[2.33, 20.9599992]"
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,3.0,"[2.33, 20.9599992]"
143.600006,0.0,174.899994,158.399994,17.9,942.7000119999999,844.5,28.0,"[2.33, 20.9599992]"
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,"[39.0199996, 50.5139982]"
313.299988,0.0,113.0,178.5,8.0,1001.900024,688.700012,28.0,"[30.927999, 39.0199996]"
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,"[39.0199996, 50.5139982]"
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,"[20.9599992, 30.927999]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3.0,"[20.9599992, 30.927999]"
336.5,0.0,0.0,181.899994,3.4,985.7999880000001,816.799988,28.0,"[39.0199996, 50.5139982]"
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,"[39.0199996, 50.5139982]"
277.100006,0.0,97.400002,160.600006,11.8,973.900024,875.599976,56.0,"[50.5139982, 82.599998]"
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7.0,"[30.927999, 39.0199996]"
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,28.0,"[20.9599992, 30.927999]"
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,"[30.927999, 39.0199996]"
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,"[20.9599992, 30.927999]"
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,14.0,"[20.9599992, 30.927999]"
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,28.0,"[39.0199996, 50.5139982]"
401.799988,94.699997,0.0,147.399994,11.4,946.7999880000001,852.099976,28.0,"[50.5139982, 82.599998]"
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,"[20.9599992, 30.927999]"
153.100006,145.0,113.0,178.5,8.0,867.2000119999999,824.0,28.0,"[20.9599992, 30.927999]"
228.0,342.100006,0.0,185.699997,0.0,955.7999880000001,674.299988,7.0,"[20.9599992, 30.927999]"
236.0,157.0,0.0,192.0,0.0,972.599976,749.099976,3.0,"[2.33, 20.9599992]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,"[50.5139982, 82.599998]"
376.0,0.0,0.0,214.600006,0.0,1003.5,762.400024,100.0,"[39.0199996, 50.5139982]"
382.5,0.0,0.0,185.699997,0.0,1047.800049,739.299988,7.0,"[20.9599992, 30.927999]"
303.600006,139.899994,0.0,213.5,6.2,895.5,722.5,28.0,"[30.927999, 39.0199996]"
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,"[50.5139982, 82.599998]"
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,14.0,"[20.9599992, 30.927999]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,"[20.9599992, 30.927999]"
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,"[30.927999, 39.0199996]"
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,28.0,"[20.9599992, 30.927999]"
425.0,106.300003,0.0,151.399994,18.6,936.0,803.700012,56.0,"[50.5139982, 82.599998]"
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3.0,"[20.9599992, 30.927999]"
250.0,180.0,95.0,159.0,9.5,860.0,800.0,28.0,"[50.5139982, 82.599998]"
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,56.0,"[50.5139982, 82.599998]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,91.0,"[50.5139982, 82.599998]"
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,3.0,"[2.33, 20.9599992]"
139.699997,163.899994,127.699997,236.69999700000002,5.8,868.599976,655.599976,28.0,"[30.927999, 39.0199996]"
141.899994,166.600006,129.699997,173.5,10.9,882.599976,785.299988,28.0,"[39.0199996, 50.5139982]"
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,"[30.927999, 39.0199996]"
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,"[30.927999, 39.0199996]"
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,"[39.0199996, 50.5139982]"
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,"[50.5139982, 82.599998]"
182.0,45.200001,122.0,170.199997,8.2,1059.400024,780.700012,28.0,"[30.927999, 39.0199996]"
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,28.0,"[30.927999, 39.0199996]"
381.399994,0.0,0.0,185.699997,0.0,1104.599976,784.299988,28.0,"[20.9599992, 30.927999]"
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,100.0,"[39.0199996, 50.5139982]"
439.0,177.0,0.0,186.0,11.1,884.900024,707.900024,56.0,"[50.5139982, 82.599998]"
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,"[50.5139982, 82.599998]"
288.0,192.0,0.0,192.0,0.0,932.0,717.799988,3.0,"[2.33, 20.9599992]"
238.100006,0.0,94.099998,186.699997,7.0,949.900024,847.0,56.0,"[39.0199996, 50.5139982]"
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,"[30.927999, 39.0199996]"
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7.0,"[39.0199996, 50.5139982]"
178.0,129.800003,118.599998,179.899994,3.6,1007.2999880000001,746.799988,28.0,"[39.0199996, 50.5139982]"
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,14.0,"[30.927999, 39.0199996]"
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,"[30.927999, 39.0199996]"
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,3.0,"[2.33, 20.9599992]"
425.0,106.300003,0.0,151.399994,18.6,936.0,803.700012,7.0,"[39.0199996, 50.5139982]"
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,28.0,"[20.9599992, 30.927999]"
238.100006,0.0,0.0,185.699997,0.0,1118.800049,789.299988,7.0,"[2.33, 20.9599992]"
295.700012,0.0,95.599998,171.5,8.9,955.099976,859.2000119999999,3.0,"[20.9599992, 30.927999]"
212.0,141.300003,0.0,203.5,0.0,973.400024,750.0,7.0,"[2.33, 20.9599992]"
275.100006,0.0,121.400002,159.5,9.9,1053.599976,777.5,3.0,"[20.9599992, 30.927999]"
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,"[50.5139982, 82.599998]"
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,3.0,"[30.927999, 39.0199996]"
249.100006,0.0,98.800003,158.100006,12.8,987.7999880000001,889.0,56.0,"[39.0199996, 50.5139982]"
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,"[50.5139982, 82.599998]"
239.600006,359.399994,0.0,185.699997,0.0,941.599976,664.299988,7.0,"[20.9599992, 30.927999]"
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,"[39.0199996, 50.5139982]"
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,"[20.9599992, 30.927999]"
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,"[30.927999, 39.0199996]"
194.699997,0.0,100.5,165.600006,7.5,1006.400024,905.900024,100.0,"[30.927999, 39.0199996]"
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,"[20.9599992, 30.927999]"
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,"[39.0199996, 50.5139982]"
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,"[50.5139982, 82.599998]"
164.600006,0.0,150.399994,181.600006,11.7,1023.2999880000001,728.900024,28.0,"[2.33, 20.9599992]"
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,28.0,"[39.0199996, 50.5139982]"
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,"[2.33, 20.9599992]"
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,"[39.0199996, 50.5139982]"
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,90.0,"[39.0199996, 50.5139982]"
304.799988,0.0,99.599998,196.0,9.8,959.400024,705.200012,28.0,"[20.9599992, 30.927999]"
388.600006,97.099998,0.0,157.899994,12.1,852.099976,925.7000119999999,7.0,"[30.927999, 39.0199996]"
375.0,93.800003,0.0,126.599998,23.4,852.099976,992.599976,7.0,"[39.0199996, 50.5139982]"
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,3.0,"[2.33, 20.9599992]"
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,"[2.33, 20.9599992]"
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,100.0,"[39.0199996, 50.5139982]"
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,28.0,"[20.9599992, 30.927999]"
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,"[39.0199996, 50.5139982]"
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,56.0,"[39.0199996, 50.5139982]"
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56.0,"[50.5139982, 82.599998]"
252.100006,97.099998,75.599998,193.800003,8.3,835.5,821.400024,28.0,"[30.927999, 39.0199996]"
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,56.0,"[50.5139982, 82.599998]"
213.69999700000002,0.0,174.699997,154.800003,10.2,1053.5,776.400024,28.0,"[39.0199996, 50.5139982]"
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,"[20.9599992, 30.927999]"
393.0,0.0,0.0,192.0,0.0,940.599976,785.599976,3.0,"[2.33, 20.9599992]"
229.69999700000002,0.0,118.199997,195.199997,6.1,1028.099976,757.599976,56.0,"[30.927999, 39.0199996]"
133.0,200.0,0.0,192.0,0.0,927.400024,839.2000119999999,28.0,"[20.9599992, 30.927999]"
213.5,0.0,174.199997,159.199997,11.7,1043.599976,771.900024,56.0,"[50.5139982, 82.599998]"
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,360.0,"[39.0199996, 50.5139982]"
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,"[30.927999, 39.0199996]"
238.19999700000002,158.800003,0.0,185.699997,0.0,1040.599976,734.299988,28.0,"[20.9599992, 30.927999]"
168.899994,42.200001,124.300003,158.300003,10.8,1080.800049,796.200012,28.0,"[30.927999, 39.0199996]"
277.200012,97.800003,24.5,160.699997,11.2,1061.699951,782.5,14.0,"[39.0199996, 50.5139982]"
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,"[2.33, 20.9599992]"
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,"[39.0199996, 50.5139982]"
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,"[50.5139982, 82.599998]"
190.699997,0.0,125.400002,162.100006,7.8,1090.0,804.0,14.0,"[20.9599992, 30.927999]"
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,91.0,"[50.5139982, 82.599998]"
167.0,75.400002,167.0,164.0,7.9,1007.2999880000001,770.099976,14.0,"[30.927999, 39.0199996]"
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28.0,"[50.5139982, 82.599998]"
251.80000299999998,0.0,99.900002,146.100006,12.4,1006.0,899.7999880000001,100.0,"[39.0199996, 50.5139982]"
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,"[20.9599992, 30.927999]"
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,"[2.33, 20.9599992]"
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,"[2.33, 20.9599992]"
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,"[20.9599992, 30.927999]"
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,"[39.0199996, 50.5139982]"
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,"[50.5139982, 82.599998]"
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,"[30.927999, 39.0199996]"
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,"[20.9599992, 30.927999]"
387.0,20.0,94.0,157.0,14.3,938.0,845.0,3.0,"[20.9599992, 30.927999]"
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,"[39.0199996, 50.5139982]"
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,"[39.0199996, 50.5139982]"
379.5,151.199997,0.0,153.899994,15.9,1134.300049,605.0,91.0,"[50.5139982, 82.599998]"
210.69999700000002,316.100006,0.0,185.699997,0.0,977.0,689.299988,28.0,"[30.927999, 39.0199996]"
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,"[20.9599992, 30.927999]"
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,"[2.33, 20.9599992]"
376.0,0.0,0.0,214.600006,0.0,1003.5,762.400024,56.0,"[30.927999, 39.0199996]"
152.600006,238.69999700000002,0.0,200.0,6.3,1001.7999880000001,683.900024,28.0,"[20.9599992, 30.927999]"
